Geneid	RpS12_A_Ribo	RpS12_B_Ribo	RpS12_C_Ribo	Xrp1_A_Ribo	Xrp1_B_Ribo	Xrp1_C_Ribo
FBGN0040996	0	0	0	0	0	0
FBGN0040973	2	0	0	0	1	0
FBGN0031942	0	0	0	0	0	0
FBGN0031529	96	79	80	101	148	192
FBGN0260439	1000	906	828	1224	1767	1791
FBGN0266666	174	204	90	190	178	163
FBGN0031209	0	0	0	0	0	0
FBGN0028700	94	79	86	131	170	188
FBGN0031531	0	0	0	0	0	0
FBGN0004611	38	37	35	33	86	94
FBGN0032456	117	120	78	130	157	173
FBGN0032873	60	71	61	52	58	76
FBGN0053833	0	0	0	0	0	0
FBGN0031905	0	0	0	0	0	0
FBGN0031397	0	0	0	0	0	0
FBGN0032219	0	0	0	0	1	0
FBGN0284223	0	0	0	0	0	0
FBGN0053853	0	0	0	0	0	0
FBGN0264443	4	6	0	9	12	19
FBGN0261790	172	182	104	176	186	238
FBGN0028430	8	2	1	1	10	3
FBGN0053873	0	0	0	0	0	0
FBGN0261055	0	0	0	0	0	0
FBGN0028894	19	19	15	23	24	31
FBGN0053871	0	0	0	0	0	0
FBGN0032243	15	24	19	31	27	42
FBGN0031694	0	0	0	0	0	0
FBGN0031248	0	0	0	0	2	0
FBGN0002563	161	50	180	458	62	55
FBGN0051913	0	0	0	0	0	0
FBGN0010288	233	183	247	249	304	362
FBGN0053296	0	0	0	0	0	0
FBGN0032979	181	120	126	217	268	279
FBGN0032707	0	0	0	0	0	0
FBGN0263355	7	14	25	13	49	29
FBGN0051609	0	0	0	0	0	0
FBGN0032625	0	0	0	0	0	0
FBGN0262857	0	0	0	0	0	0
FBGN0032848	249	189	240	326	419	397
FBGN0031970	0	0	0	0	0	0
FBGN0032291	0	0	0	0	0	0
FBGN0031930	0	0	0	0	0	0
FBGN0053003	0	0	0	0	0	0
FBGN0032229	61	43	69	60	101	96
FBGN0032136	1	0	1	12	4	4
FBGN0032472	0	0	0	0	0	0
FBGN0053117	0	0	0	0	0	0
FBGN0040009	53	78	55	78	88	89
FBGN0032422	1	8	2	2	3	6
FBGN0259683	0	0	1	0	1	0
FBGN0083938	0	0	0	0	0	0
FBGN0032647	0	0	0	0	0	0
FBGN0051901	0	0	0	0	0	4
FBGN0051815	0	0	0	0	0	0
FBGN0031799	95	65	62	116	139	115
FBGN0032360	0	0	0	0	0	0
FBGN0031377	85	87	63	104	140	107
FBGN0032511	70	75	42	82	62	82
FBGN0053827	0	0	0	0	0	0
FBGN0011239	0	0	0	0	0	0
FBGN0001992	0	0	0	0	0	0
FBGN0032642	14	24	18	21	34	23
FBGN0042133	0	0	0	0	0	0
FBGN0264544	0	0	0	0	0	0
FBGN0032029	25	20	10	12	31	22
FBGN0041247	0	0	0	0	0	0
FBGN0032047	11	19	8	4	10	18
FBGN0031333	0	0	0	0	0	0
FBGN0266363	0	0	0	0	0	0
FBGN0261560	8	8	4	10	15	6
FBGN0026438	0	0	0	0	0	0
FBGN0032075	0	5	1	0	0	9
FBGN0051676	0	0	1	1	0	0
FBGN0040011	165	155	129	163	162	182
FBGN0040099	0	0	0	0	0	0
FBGN0053894	0	0	0	0	0	0
FBGN0016122	4	1	8	1	4	7
FBGN0002543	467	499	507	591	1022	905
FBGN0031808	0	0	0	0	0	0
FBGN0032051	103	131	72	125	180	136
FBGN0028853	0	0	0	0	0	0
FBGN0032631	0	0	0	0	0	0
FBGN0031361	13	16	24	22	23	26
FBGN0031455	19	7	17	6	12	19
FBGN0032965	0	0	0	0	0	0
FBGN0004583	206	224	178	267	356	300
FBGN0031820	62	60	59	75	128	118
FBGN0032729	9	0	14	2	12	15
FBGN0261628	0	0	0	0	0	0
FBGN0031702	0	0	1	0	0	0
FBGN0031548	0	0	0	0	0	0
FBGN0031765	0	0	0	0	0	0
FBGN0053309	0	0	0	0	0	0
FBGN0051974	0	0	0	0	0	0
FBGN0026398	0	0	0	0	0	0
FBGN0051956	0	0	0	0	1	1
FBGN0262356	0	0	0	0	0	0
FBGN0260954	0	0	0	0	0	0
FBGN0283442	1	0	0	3	0	7
FBGN0032524	18	15	33	43	31	34
FBGN0032596	358	334	274	395	522	554
FBGN0021944	79	94	94	123	209	236
FBGN0051742	0	0	0	0	0	0
FBGN0259896	0	7	11	14	17	12
FBGN0031873	53	35	32	51	52	68
FBGN0043362	27	4	28	37	34	38
FBGN0053829	0	0	0	0	0	0
FBGN0032209	0	0	0	0	0	0
FBGN0031245	34	13	20	76	81	132
FBGN0026319	14	30	18	27	28	29
FBGN0032387	0	0	0	0	0	0
FBGN0031824	28	1	7	9	12	26
FBGN0015521	267	374	287	357	558	615
FBGN0031535	18	24	7	22	25	24
FBGN0032228	1	4	2	2	2	6
FBGN0023416	0	2	2	2	0	2
FBGN0000251	0	0	0	0	0	0
FBGN0032125	0	0	0	0	0	0
FBGN0053878	0	0	0	0	0	0
FBGN0032188	0	0	0	0	0	0
FBGN0010309	17	26	9	16	26	18
FBGN0032972	0	0	0	0	0	0
FBGN0032264	3	2	2	0	0	2
FBGN0020305	87	46	87	79	129	118
FBGN0284220	1806	1282	1667	1765	2346	2469
FBGN0032684	0	9	2	0	0	5
FBGN0027070	0	0	0	0	0	0
FBGN0031467	0	0	0	0	0	0
FBGN0001987	269	226	222	410	644	566
FBGN0261648	274	245	235	379	602	521
FBGN0032538	96	29	188	61	98	146
FBGN0023496	7	2	1	0	1	0
FBGN0031646	0	0	0	0	0	0
FBGN0032105	120	70	111	148	205	220
FBGN0032811	2	8	2	2	5	1
FBGN0010407	5	0	5	1	0	0
FBGN0287596	0	0	0	0	0	0
FBGN0032484	0	0	0	0	0	0
FBGN0031851	66	79	54	75	97	113
FBGN0028412	0	0	0	0	0	0
FBGN0262875	0	0	0	0	0	0
FBGN0031479	66	63	50	82	88	93
FBGN0032415	0	0	0	0	0	0
FBGN0259959	0	0	0	0	0	0
FBGN0015663	4	12	1	2	1	1
FBGN0032733	0	0	0	0	0	0
FBGN0031214	0	0	0	0	0	0
FBGN0031620	0	0	0	0	0	0
FBGN0028572	0	0	0	0	0	0
FBGN0011638	363	476	343	442	588	632
FBGN0001137	0	0	0	0	0	0
FBGN0031512	0	14	4	0	0	0
FBGN0000442	0	0	0	0	0	0
FBGN0263873	41	68	29	70	79	78
FBGN0032613	0	0	0	0	0	0
FBGN0032535	0	0	0	0	0	0
FBGN0015777	195	112	213	195	384	324
FBGN0032768	0	0	0	0	0	0
FBGN0031518	0	0	0	0	0	0
FBGN0004837	36	39	39	60	70	90
FBGN0031733	0	0	0	0	0	0
FBGN0086265	0	0	0	0	2	0
FBGN0032362	8	1	4	1	0	0
FBGN0028513	0	0	0	0	0	0
FBGN0031815	45	33	35	45	57	59
FBGN0031998	0	0	3	2	6	5
FBGN0028523	2	3	1	4	17	8
FBGN0031391	19	20	25	15	33	33
FBGN0003346	643	626	561	703	823	838
FBGN0027496	162	188	166	221	345	299
FBGN0052986	0	0	0	0	0	0
FBGN0028856	0	0	0	0	0	0
FBGN0260955	0	0	0	6	0	0
FBGN0031410	0	0	0	0	0	0
FBGN0263038	32	17	18	40	32	44
FBGN0042186	0	0	0	0	0	0
FBGN0032793	26	16	18	13	30	27
FBGN0021800	1	1	3	0	6	10
FBGN0032643	382	454	432	558	739	644
FBGN0053812	0	0	0	0	0	0
FBGN0261458	409	342	347	495	771	671
FBGN0032197	59	50	53	80	69	97
FBGN0031219	0	0	0	0	0	0
FBGN0031600	67	10	31	44	70	47
FBGN0032754	0	0	0	0	0	0
FBGN0032494	0	0	0	0	0	0
FBGN0031372	0	0	0	0	0	0
FBGN0045501	0	0	0	0	0	0
FBGN0263027	0	0	0	0	1	3
FBGN0053806	0	0	0	0	0	0
FBGN0031504	0	0	0	0	0	0
FBGN0086451	256	247	294	306	431	423
FBGN0051697	0	0	0	0	0	0
FBGN0053856	0	0	0	0	0	0
FBGN0026373	102	103	104	139	173	145
FBGN0027550	0	0	1	0	0	0
FBGN0000114	0	0	0	0	0	0
FBGN0031559	0	0	0	0	0	0
FBGN0032200	291	247	258	348	497	436
FBGN0031909	55	57	42	72	101	73
FBGN0261278	95	82	85	113	164	171
FBGN0032130	14	6	4	7	18	21
FBGN0028945	0	0	0	0	0	0
FBGN0032911	0	0	0	0	0	0
FBGN0039972	8	2	5	7	1	0
FBGN0010473	102	142	77	112	176	159
FBGN0262467	28	55	35	39	52	49
FBGN0026390	0	0	0	0	0	0
FBGN0031585	0	0	0	0	0	0
FBGN0000370	70	79	89	62	67	81
FBGN0031860	0	0	0	0	0	0
FBGN0015609	103	82	106	101	131	118
FBGN0031652	0	6	6	0	1	4
FBGN0040228	19	12	14	24	33	38
FBGN0028530	27	29	20	62	42	39
FBGN0032223	90	93	76	87	130	107
FBGN0259952	0	0	0	0	0	0
FBGN0032008	0	0	0	0	0	0
FBGN0032401	4	0	3	5	7	8
FBGN0032120	94	73	73	112	135	119
FBGN0031434	3	18	11	8	12	16
FBGN0262018	0	0	0	0	0	0
FBGN0051759	30	25	21	43	33	49
FBGN0027509	208	212	166	243	290	312
FBGN0020304	82	97	56	73	152	104
FBGN0011708	39	57	44	36	79	47
FBGN0032214	88	118	80	109	146	124
FBGN0024285	256	195	229	278	409	468
FBGN0051677	0	0	0	0	0	0
FBGN0283728	0	0	0	0	0	0
FBGN0000339	80	72	67	75	109	84
FBGN0260454	0	0	0	0	0	0
FBGN0266364	0	0	0	0	0	0
FBGN0028965	33	26	34	38	68	45
FBGN0263235	0	0	0	0	0	0
FBGN0032132	145	203	145	432	587	417
FBGN0031734	1	0	3	1	1	3
FBGN0031782	52	18	46	24	69	51
FBGN0032536	0	0	0	0	0	0
FBGN0031426	4	0	0	0	0	1
FBGN0010382	84	76	60	84	100	98
FBGN0261938	32	65	40	24	60	53
FBGN0051741	0	0	0	0	0	0
FBGN0051665	0	0	0	0	0	0
FBGN0032116	4	1	3	0	3	1
FBGN0032057	0	0	0	0	0	0
FBGN0031418	108	81	95	120	129	116
FBGN0266459	0	0	0	0	0	0
FBGN0032393	49	28	56	63	91	144
FBGN0032368	0	0	0	0	0	0
FBGN0051636	0	0	2	0	1	0
FBGN0031473	0	0	0	0	2	0
FBGN0284224	0	0	0	0	0	0
FBGN0263971	0	0	0	0	0	0
FBGN0264494	2	1	2	6	17	2
FBGN0031301	0	0	0	0	0	0
FBGN0054010	0	0	0	0	0	0
FBGN0086909	31	30	19	27	28	58
FBGN0032658	0	0	0	0	0	0
FBGN0032414	144	192	177	274	417	333
FBGN0032475	172	140	130	200	267	260
FBGN0016926	21	21	8	18	40	33
FBGN0031802	0	0	0	0	0	0
FBGN0053301	0	0	0	0	0	0
FBGN0031255	5	1	0	0	1	1
FBGN0031668	6	0	7	4	4	8
FBGN0032935	3	1	1	11	7	11
FBGN0045485	0	0	0	0	0	0
FBGN0045498	0	0	0	0	0	0
FBGN0032162	2	1	8	6	14	12
FBGN0053877	0	0	0	0	0	0
FBGN0015380	242	255	235	385	534	503
FBGN0015776	86	133	75	116	150	135
FBGN0002985	13	5	3	7	12	9
FBGN0031574	39	43	46	53	70	89
FBGN0031550	0	0	0	0	1	0
FBGN0264695	5	2	2	0	5	1
FBGN0263852	95	74	79	98	163	153
FBGN0032921	12	5	8	9	18	5
FBGN0032400	142	173	113	204	280	265
FBGN0026756	0	0	0	0	0	0
FBGN0053995	10	22	14	13	18	14
FBGN0032450	34	21	23	46	71	64
FBGN0032803	27	106	19	46	157	85
FBGN0051803	0	0	0	0	0	0
FBGN0027491	0	0	0	0	0	0
FBGN0261266	8	3	8	6	16	9
FBGN0266670	70	97	74	105	132	141
FBGN0005779	0	0	0	0	0	0
FBGN0028942	0	0	0	0	0	0
FBGN0031871	12	10	16	15	25	18
FBGN0032815	63	38	67	60	76	59
FBGN0031395	15	8	20	35	43	32
FBGN0053821	0	0	0	0	0	0
FBGN0051674	0	0	1	0	2	5
FBGN0053828	0	0	0	0	0	0
FBGN0032913	0	0	0	0	0	0
FBGN0031514	0	0	0	0	0	0
FBGN0261268	197	184	186	202	275	229
FBGN0032314	0	0	0	0	0	0
FBGN0028539	221	244	167	294	371	363
FBGN0032025	1	10	0	3	12	8
FBGN0031670	150	193	122	204	316	285
FBGN0000636	1085	952	1058	1471	2280	2318
FBGN0265263	0	0	0	0	0	0
FBGN0020445	12	3	6	9	26	12
FBGN0032813	0	9	1	0	0	0
FBGN0250834	0	0	0	0	0	0
FBGN0031897	14	3	4	15	15	8
FBGN0032369	0	0	0	0	0	0
FBGN0053922	0	0	0	0	0	0
FBGN0016919	0	0	0	0	0	0
FBGN0031560	0	0	7	0	0	0
FBGN0041249	0	0	0	0	0	0
FBGN0032507	0	0	0	0	0	0
FBGN0020414	7	6	27	7	1	3
FBGN0032748	77	71	112	90	167	175
FBGN0031542	5	0	2	0	1	5
FBGN0263846	0	0	0	0	0	0
FBGN0043825	0	0	0	0	0	0
FBGN0031657	59	43	42	81	80	104
FBGN0026778	3	0	12	7	10	7
FBGN0032633	36	39	31	38	45	28
FBGN0031689	0	4	1	1	0	4
FBGN0028543	0	5	6	5	1	1
FBGN0031441	2	0	0	0	0	0
FBGN0041004	17	7	6	7	15	3
FBGN0259961	0	0	0	0	0	0
FBGN0260011	0	0	0	0	0	0
FBGN0016977	562	425	451	606	900	732
FBGN0031213	42	63	40	42	79	67
FBGN0032218	3	0	0	0	0	1
FBGN0086444	90	60	65	121	120	145
FBGN0032820	52	89	65	96	151	170
FBGN0031266	407	286	310	468	583	493
FBGN0083141	0	0	0	0	0	0
FBGN0028847	0	0	0	0	0	0
FBGN0085205	0	0	0	0	0	0
FBGN0032763	11	2	0	8	12	19
FBGN0031822	124	74	83	132	109	111
FBGN0002973	152	133	149	199	345	292
FBGN0028844	0	0	0	0	0	0
FBGN0032210	37	50	61	54	57	66
FBGN0032598	0	0	0	0	0	0
FBGN0000318	131	125	119	151	156	225
FBGN0259964	0	0	0	0	0	0
FBGN0000287	69	65	42	109	144	123
FBGN0031904	97	96	93	131	204	142
FBGN0041245	0	0	0	0	0	0
FBGN0011722	19	4	37	36	21	16
FBGN0267964	0	0	0	0	0	0
FBGN0051821	0	0	0	0	0	0
FBGN0025684	7	0	3	9	13	4
FBGN0031726	0	0	0	0	0	0
FBGN0032551	0	0	0	0	0	0
FBGN0264253	0	0	0	0	0	0
FBGN0259818	0	0	3	3	1	1
FBGN0031491	14	6	6	3	13	5
FBGN0026379	66	91	44	62	71	61
FBGN0051709	0	0	0	0	0	0
FBGN0031549	193	175	119	159	219	188
FBGN0260428	0	0	0	0	0	0
FBGN0001075	1645	1576	1453	1930	2624	2669
FBGN0287720	1026	807	959	1154	1645	1541
FBGN0031987	19	14	20	14	31	55
FBGN0028943	0	0	0	0	0	0
FBGN0250867	9	1	1	5	17	8
FBGN0032377	0	0	0	0	0	0
FBGN0031945	0	0	0	0	0	0
FBGN0003448	1	0	0	0	0	0
FBGN0045842	12	14	5	21	16	10
FBGN0027949	196	196	164	197	354	329
FBGN0051858	0	0	0	0	0	0
FBGN0000299	191	151	213	151	247	164
FBGN0040297	17	0	10	4	13	15
FBGN0010395	0	0	0	0	0	0
FBGN0260750	24	23	31	22	50	37
FBGN0032924	37	24	50	51	86	97
FBGN0043364	15	27	25	22	49	33
FBGN0032163	0	0	0	0	0	0
FBGN0031977	267	256	213	260	340	295
FBGN0051864	2	0	0	0	1	0
FBGN0053875	0	0	0	0	0	0
FBGN0051875	0	0	0	2	0	0
FBGN0032517	76	62	73	61	90	103
FBGN0032455	129	104	104	103	155	147
FBGN0032840	0	0	2	0	0	0
FBGN0266491	0	0	0	0	0	0
FBGN0001114	23	70	38	56	69	69
FBGN0032261	25	2	18	11	37	39
FBGN0260451	0	0	0	0	0	0
FBGN0031948	0	0	0	4	0	0
FBGN0000422	0	4	2	8	12	10
FBGN0053679	0	0	0	0	0	0
FBGN0032184	0	0	0	0	0	0
FBGN0015583	0	0	0	0	0	0
FBGN0031635	16	8	24	22	42	45
FBGN0032124	1	0	0	1	1	1
FBGN0028855	53	27	35	112	102	138
FBGN0013746	195	111	137	233	281	215
FBGN0001965	83	110	63	83	159	118
FBGN0028531	0	0	0	0	0	0
FBGN0031695	0	0	0	0	0	0
FBGN0031698	165	103	124	164	267	260
FBGN0028916	18	9	18	3	29	17
FBGN0051827	0	0	0	0	0	0
FBGN0032746	44	76	43	65	92	86
FBGN0032476	17	9	29	13	41	26
FBGN0031632	15	16	13	14	34	17
FBGN0013301	0	0	0	0	0	0
FBGN0032693	119	41	112	119	113	115
FBGN0261514	3	0	2	0	0	1
FBGN0032772	0	0	0	0	0	0
FBGN0053645	0	0	0	0	0	0
FBGN0032487	26	33	36	51	80	83
FBGN0015271	55	31	59	35	75	73
FBGN0002121	401	367	413	538	532	546
FBGN0262000	0	0	0	0	0	0
FBGN0002031	330	199	246	318	488	466
FBGN0266450	171	134	173	251	354	357
FBGN0032895	0	0	5	0	0	0
FBGN0051909	0	0	0	0	0	0
FBGN0250841	0	0	0	0	0	0
FBGN0028394	12	20	5	19	31	7
FBGN0264556	0	6	0	0	1	0
FBGN0011559	0	0	0	0	0	0
FBGN0032698	24	15	16	26	20	32
FBGN0003983	0	0	0	0	0	0
FBGN0032914	0	0	0	0	0	0
FBGN0000721	96	135	81	119	167	156
FBGN0031627	1	0	0	0	0	2
FBGN0264296	0	0	0	0	0	0
FBGN0031493	195	165	141	191	275	298
FBGN0260749	72	114	59	110	153	163
FBGN0045852	0	0	4	1	1	0
FBGN0032819	69	39	60	80	81	75
FBGN0031449	0	0	0	2	0	4
FBGN0053804	0	0	0	0	0	0
FBGN0032286	0	0	0	0	0	0
FBGN0032949	467	409	414	602	815	722
FBGN0032409	55	55	47	66	117	78
FBGN0031399	27	37	31	44	79	73
FBGN0053643	0	0	0	0	0	0
FBGN0032785	0	0	0	0	1	0
FBGN0085198	0	0	0	0	0	0
FBGN0032365	0	0	0	0	0	0
FBGN0028554	169	194	123	156	247	311
FBGN0020616	272	199	177	272	333	310
FBGN0032144	0	0	0	0	0	0
FBGN0031693	2	0	0	0	0	0
FBGN0028517	0	0	0	0	0	0
FBGN0260000	0	0	0	0	0	0
FBGN0028931	3	0	11	5	5	4
FBGN0000559	7771	6377	6431	8277	12355	12397
FBGN0031762	0	0	1	0	0	0
FBGN0053904	0	0	0	0	0	0
FBGN0024227	187	178	147	159	258	290
FBGN0266449	204	192	144	212	370	319
FBGN0263206	0	0	0	0	0	0
FBGN0051680	0	0	0	0	0	0
FBGN0086445	29	42	12	23	21	28
FBGN0031232	0	0	0	0	0	0
FBGN0051804	0	0	0	0	0	0
FBGN0051715	80	68	66	101	111	94
FBGN0000228	101	94	68	133	147	124
FBGN0032236	44	49	45	93	105	76
FBGN0031875	109	57	97	116	166	130
FBGN0260648	77	57	53	102	105	109
FBGN0284256	355	244	251	351	497	518
FBGN0261992	0	0	0	0	0	0
FBGN0032405	4	0	5	6	10	10
FBGN0004374	82	58	79	132	150	157
FBGN0032720	36	15	28	41	33	40
FBGN0028936	0	0	1	0	0	0
FBGN0032115	0	0	0	0	0	0
FBGN0031546	0	0	0	0	0	0
FBGN0061209	0	0	0	0	0	0
FBGN0051872	0	0	0	0	0	0
FBGN0053896	0	0	0	0	0	0
FBGN0020622	110	59	88	97	183	185
FBGN0031650	0	0	0	0	0	0
FBGN0051805	0	0	0	0	0	0
FBGN0032652	0	2	0	0	0	1
FBGN0031818	24	14	29	33	57	51
FBGN0032477	34	18	10	16	21	25
FBGN0053859	0	0	0	0	0	0
FBGN0262359	0	0	0	0	0	0
FBGN0262150	0	0	0	0	0	0
FBGN0026755	0	0	0	0	0	0
FBGN0086758	7	2	3	3	3	4
FBGN0003087	41	43	60	69	90	96
FBGN0032034	11	14	14	15	35	19
FBGN0266557	1773	1602	1618	2113	3067	2572
FBGN0032883	73	21	31	56	64	50
FBGN0031739	1	2	4	4	9	15
FBGN0028880	0	0	0	0	0	0
FBGN0031659	38	33	14	39	50	58
FBGN0051681	0	0	0	0	0	0
FBGN0054049	0	0	0	0	0	0
FBGN0053322	0	0	0	0	0	0
FBGN0287630	0	0	0	0	0	0
FBGN0044323	263	200	268	325	502	483
FBGN0031417	0	0	0	0	0	0
FBGN0283467	22	35	21	36	56	42
FBGN0032916	46	14	50	58	76	96
FBGN0031459	128	80	82	122	191	165
FBGN0010100	605	549	534	683	1018	1009
FBGN0259712	0	0	0	0	0	0
FBGN0031801	0	0	0	0	0	0
FBGN0031887	0	0	0	0	0	0
FBGN0001084	29	29	26	35	49	50
FBGN0084001	0	0	0	0	0	0
FBGN0001174	0	0	0	0	0	0
FBGN0028868	0	0	0	0	0	0
FBGN0260639	191	189	191	280	345	369
FBGN0032827	0	0	0	0	0	0
FBGN0053902	0	0	0	0	0	0
FBGN0031708	18	7	26	40	37	29
FBGN0053825	0	0	0	0	0	0
FBGN0053306	0	1	0	0	0	0
FBGN0045497	0	0	0	0	0	0
FBGN0015391	353	248	274	299	320	444
FBGN0032847	45	26	41	35	65	91
FBGN0028872	1	12	0	0	0	0
FBGN0003716	546	405	536	751	1116	1051
FBGN0040096	0	0	0	0	0	0
FBGN0032783	17	7	13	13	25	51
FBGN0003231	156	178	127	177	313	251
FBGN0051787	0	0	0	0	2	0
FBGN0085380	0	0	0	0	0	0
FBGN0032430	61	55	49	51	109	91
FBGN0086442	85	95	62	80	124	120
FBGN0003941	516	600	347	509	831	715
FBGN0032354	24	5	17	31	30	37
FBGN0262160	177	134	139	183	242	184
FBGN0000490	26	33	30	42	66	64
FBGN0031579	0	0	0	0	0	0
FBGN0053910	0	0	0	0	0	0
FBGN0051678	40	23	32	62	78	111
FBGN0051769	0	0	0	0	0	0
FBGN0014396	0	0	0	0	0	0
FBGN0085201	0	0	0	0	0	0
FBGN0031722	0	0	0	0	0	0
FBGN0284253	321	250	260	361	500	461
FBGN0032967	0	0	0	0	0	0
FBGN0031683	30	20	35	30	34	25
FBGN0032058	0	0	0	8	0	0
FBGN0031452	50	44	41	80	85	71
FBGN0031285	119	102	91	143	197	216
FBGN0051869	88	118	93	92	165	144
FBGN0011283	0	0	0	0	0	0
FBGN0051952	0	0	0	0	0	0
FBGN0031456	52	62	58	82	79	104
FBGN0032886	36	21	17	23	21	37
FBGN0032804	0	0	0	1	3	0
FBGN0086357	1272	1324	1086	1842	2852	2658
FBGN0041184	51	39	48	80	101	99
FBGN0031959	17	27	13	20	35	24
FBGN0032727	7	3	2	16	21	20
FBGN0031651	64	41	31	75	95	93
FBGN0259982	15	27	11	29	32	43
FBGN0031437	53	96	54	87	109	106
FBGN0051882	0	0	0	0	0	0
FBGN0042187	0	0	0	0	0	0
FBGN0266163	0	0	0	0	0	0
FBGN0040098	0	0	0	0	0	0
FBGN0028406	31	10	15	14	31	30
FBGN0029123	0	0	2	0	2	1
FBGN0032938	82	109	75	106	122	100
FBGN0031861	0	0	0	0	0	0
FBGN0032968	0	0	0	0	0	0
FBGN0031276	0	0	0	0	0	0
FBGN0015905	49	24	56	78	61	52
FBGN0051721	20	6	4	23	38	26
FBGN0283531	176	134	176	259	323	284
FBGN0031950	36	46	42	53	82	74
FBGN0031888	34	43	23	47	40	42
FBGN0014859	0	0	0	0	0	1
FBGN0011584	212	180	138	237	322	276
FBGN0031247	3	1	0	0	7	3
FBGN0250826	0	0	0	0	0	0
FBGN0001986	127	123	173	179	226	288
FBGN0259714	1	0	0	1	2	0
FBGN0031832	79	60	42	84	106	132
FBGN0264344	0	0	0	0	0	0
FBGN0010197	0	0	1	0	0	0
FBGN0027074	0	0	0	0	0	0
FBGN0261806	0	0	0	0	0	0
FBGN0263050	11	19	9	5	6	12
FBGN0032085	0	0	0	0	0	0
FBGN0043841	105	128	70	179	214	169
FBGN0031976	11	5	9	5	8	13
FBGN0032744	12	31	16	15	23	34
FBGN0031723	0	0	0	0	0	0
FBGN0031746	0	0	0	0	0	0
FBGN0031688	0	0	2	0	0	0
FBGN0027052	45	73	58	88	56	43
FBGN0267972	53	33	39	42	82	58
FBGN0040985	60	37	59	72	96	64
FBGN0015546	241	144	264	249	367	391
FBGN0031878	317	328	292	341	476	392
FBGN0053823	0	0	0	0	0	0
FBGN0032636	0	0	0	0	0	0
FBGN0010314	99	37	66	72	76	111
FBGN0032602	0	0	0	0	0	0
FBGN0032082	0	0	0	0	0	1
FBGN0086673	14	15	15	17	31	24
FBGN0032870	19	9	20	11	13	14
FBGN0031356	98	72	132	97	157	165
FBGN0262036	0	0	0	0	0	0
FBGN0031760	15	14	14	13	35	27
FBGN0028919	20	26	24	38	40	24
FBGN0005278	468	388	414	490	641	609
FBGN0032663	0	0	0	0	0	9
FBGN0042125	5	0	1	0	6	8
FBGN0053843	0	0	0	0	0	0
FBGN0265578	0	0	0	0	0	0
FBGN0010453	5	4	11	16	7	20
FBGN0031516	8	1	5	7	8	7
FBGN0040104	0	0	0	0	0	0
FBGN0285971	49	46	37	46	58	60
FBGN0004177	496	443	479	703	1113	1127
FBGN0053847	0	0	0	0	0	0
FBGN0259962	0	0	0	0	0	0
FBGN0031240	0	0	0	0	0	0
FBGN0031393	0	0	0	0	0	0
FBGN0045827	0	0	0	0	0	0
FBGN0265349	0	0	0	0	0	0
FBGN0028520	0	0	0	0	0	0
FBGN0028514	0	0	0	0	0	0
FBGN0042189	0	0	0	0	0	0
FBGN0262126	458	394	339	550	812	792
FBGN0032433	0	0	0	0	0	0
FBGN0031803	0	0	0	0	0	0
FBGN0031914	5	3	5	3	10	14
FBGN0053880	0	0	0	0	0	0
FBGN0031886	37	23	39	40	57	58
FBGN0051957	24	11	4	24	13	17
FBGN0032248	6	8	12	18	26	14
FBGN0032897	26	10	21	3	7	5
FBGN0051812	6	2	4	4	8	8
FBGN0022893	3576	3952	2922	3456	4387	4042
FBGN0031528	0	0	0	0	0	0
FBGN0051784	0	0	0	0	0	0
FBGN0046302	0	1	0	0	3	2
FBGN0086266	0	0	0	0	0	0
FBGN0010520	40	31	26	56	58	65
FBGN0019982	7	22	9	3	14	24
FBGN0031607	121	154	96	125	209	182
FBGN0028509	46	19	40	23	69	53
FBGN0001983	1	0	3	0	2	4
FBGN0031364	0	0	0	0	0	0
FBGN0085211	0	0	0	0	0	0
FBGN0032480	66	67	52	75	133	90
FBGN0262017	0	0	0	0	0	0
FBGN0032810	0	0	0	0	0	0
FBGN0052983	0	0	0	0	0	0
FBGN0003444	135	171	156	196	217	264
FBGN0032505	0	0	0	0	0	0
FBGN0028935	0	0	0	0	0	0
FBGN0053887	0	0	0	0	0	0
FBGN0051619	0	0	3	0	0	0
FBGN0015376	51	44	36	63	65	101
FBGN0031811	0	0	0	0	0	0
FBGN0003278	146	115	152	181	210	269
FBGN0004914	29	10	29	58	26	48
FBGN0051954	1	0	0	0	0	0
FBGN0032090	0	0	0	0	0	0
FBGN0031640	25	19	19	35	40	22
FBGN0261534	20	6	10	23	35	32
FBGN0032499	26	16	16	34	43	37
FBGN0051907	0	0	0	0	0	0
FBGN0031763	0	0	0	0	0	0
FBGN0032191	8	6	3	9	14	18
FBGN0011232	14	31	33	21	32	20
FBGN0014454	0	0	0	0	0	0
FBGN0032922	15	9	15	11	15	8
FBGN0051826	0	0	0	0	0	0
FBGN0051755	32	15	11	7	6	4
FBGN0032251	36	19	20	14	38	28
FBGN0031589	39	10	44	50	53	53
FBGN0022213	688	514	610	739	947	1072
FBGN0040262	0	0	0	0	0	0
FBGN0015000	31	37	44	39	72	45
FBGN0259192	0	0	0	0	0	0
FBGN0053901	0	0	0	0	0	0
FBGN0262475	2	0	8	1	0	1
FBGN0053836	0	0	0	0	0	0
FBGN0013300	0	0	0	0	0	0
FBGN0284225	0	0	0	0	0	0
FBGN0032869	0	0	1	0	0	0
FBGN0031893	142	171	105	157	201	185
FBGN0031227	39	20	25	28	48	43
